Hey Ganaraya,Divya Kumar,Sachin Jigar,Mayur Puri,ABCD -  2 (2015),"Varun Dhawan, Shraddha Kapoor, Prabhu Dheva, Lauren Gottlieb, Raghav Juyal",Religious Songs,http://www.youtube.com/embed/v10jDT7SJsw,"hey ganaraya tere bina main
aadi stutaya kahaan chala main
hey ganaraya tere bina main
aadi stutaya kahaan chala main
aakaar lene laga khwaab mera
saakar hote ruka khwaab mera
sa ni dha pa mere ahoorey khwaab
sa sa ni ni dha dha pa
karde karde tu poore aaj
sa sa ni dha pa ni dha pa ma ga sa
namoh namoh namoh namoh namaste
namoh namoh namoh namoh namaste
namoh namoh namoh namoh namaste
namoh namoh namoh namoh namaste

ganaa naam ganpati ganesh lambodar sove
bhuja chaar ekdant chand
ganaa naam ganpati ganesh lambodar sove
bhuja chaar ekdant chand
brahma vishnu mahesh taal drupad gaave
ati vichitra gaganahat aaj mridang bajaave
tharthar tharahat tharthar thartajat
tharthar tharahat tharthar thartajat

ho hey ganaraya ye jeevan halaa hai
hai jalta hai har ek pal galaa
ho hey ganaraya bhabhakta deeya hun
hai bujhne lagaa honsla
kadamm ruk na jaaye kahin jhukk na jaaye
ye sar jo kabhi na jhukaa
sa ni dha pa ni dha pa ma ga
namoh namoh namoh namoh namaste
namoh namoh namoh namoh namaste
namoh namoh namoh namoh namaste
namoh namoh namoh namoh namaste

gann gann ganpati ganesh jai jai aarambh ho
mool mantra ek tera naam jo namoh namoh
tumse aarambh sarv tumpe hi anth ho
satya pran punya ka praman ho namoh namoh
ek dannt shaurya vanth deen ke sahaay tum
assth nasht aur dusht drishti ke upaay tum
riddhiman siddhivan sarv shaktimaan ho
mool mantra ek tera naam jo namoh namoh namoh", , , ,11,2015
Baaton Ko Teri,Arijit Singh,Himesh Reshammiya,Shabbir Ahmed,All Is Well (2015),"Abhishek Bachchan, Asin",Sad Songs,http://www.youtube.com/embed/c19t5ORk8Xo,"baaton ko teri hum bhula na sake
hoke judaa hum na judaa ho sake
dil mein hai zinda har ghadi tu kahin
hoke judaa hum na judaa ho sake

kitni chahat hai dil mein tu jaane na
kaise dil ko samjhaaye dil maane na
baaton ko teri hum bhula na sake
hoke judaa hum na judaa ho sake
dil mein hai zinda har ghadi tu kahin
hoke judaa hum na judaa ho sake

meri tammanaao ka ehsaas tum
main kahin bhi rahun mere aas-paas tum
khuda jaane khuda jaane khuda jaane
ek pal bhi tumse door jaa na sake
hoke judaa hum na judaa ho sake
baaton ko teri hum bhula na sake
hoke judaa hum na judaa ho sake

ajnabi silsila mere saath hai
bheed mein tanhaai ka ehsaas hai
khuda jaane khuda jaane khuda jaane
yaadon ko teri hum mitaa na sake
hoke judaa hum na judaa ho sake
dil mein hai zinda har ghadi tu kahin
hoke judaa hum na judaa ho sake

baaton ko teri hum bhula na sake
hoke judaa hum na judaa ho sake
dil mein hai zinda har ghadi tu kahin
hoke judaa hum na judaa ho sake", , , ,12,2015
Mere Humsafar,"Mithoon, Tulsi Kumar","Mithoon, Anand Milind","Amitabh Verma, Majrooh Sultanpuri",All Is Well (2015),"Abhishek Bachchan, Asin",Romantic Songs,http://www.youtube.com/embed/yX6Y2JYhGHM,"aye mere humsafar ek zara intezaar
sun sadaayein de rahi hai manzil pyar ki
aye mere humsafar ek zara intezaar
sun sadaayein de rahi hai manzil pyar ki

jisko duaao me maanga tu hai wahi rehnuma
tere bina mushqil hai ek bhi kadam chalna
jisko duaao me maanga tu hai wahi rehnuma
tere bina mushqil hai ek bhi kadam chalna
bin tere kahaan hai manzil pyar ki
aye mere humsafar ik zara intezaar
sun sadaayein de rahi hai manzil pyar ki

na hum bewfa hai na pyar hai kam darmiya
par apni taqdeerein hain bilkul hi judaa
na hum bewfa hai na pyar hai kam darmiya
par apni taqdeerein hain bilkul hi judaa
phir kaise milegi manzil pyar ki
aye mere humsafar ik zara intezaar
sun sadaayein de rahi hai manzil pyar ki", , , ,13,2015
Hafte Mein Chaar Shanivaar,"Badshah, Armaan Malik, Vishal Dadlani",Amaal Mallik,Shabbir Ahmed,All Is Well (2015),"Supriya Pathak, Asin, Rishi Kapoor, Abhishek Bachchan","Dance Songs, Playful Songs",http://www.youtube.com/embed/7hPZN8v1oAw,"rule saare break karo
jo kabhi na kiya wo karo
party karne ka mood bane toh
weekend ka na wait karo

rule saare break karo
jo kabhi na kiya wo karo
party karne ka mood bane toh
weekend ka na wait karo
arey common ye sabke vichar hone chahiye
hufte mein chaar shanivaar hone chahiye
hufte mein chaar shaniwaar hone chahiye
shanivaar bole toh saturday
woh bhi chaar chaar

kabhi aisa bhi ho suraj chhuti pe ho
ghadi ke kaante mutthi mein ho
in the lambi limo full-on masti bhi ho
saath mein hot beauty bhi ho
are speaker ka volume hazaar hona chahiye
hufte mein char shanivar hone chahiye
hufte mein char shanivar hone chahiye

maine kaha party karo kehna kyun nahi maante
jeene ke din hote hain bas chaar insaan ke
sharmana aur ghabrana yeh dono cheeze chhod do
rules aur dance floor ye dono cheeze tod do
its yo boy badshah

jab ye gana bajega to
automatically hi tu dance karega
kaan ke niche de dunga
jo kabhi faltu bakwaas karega
jisne party nahi karni they can go to hell
but your boy is in the house
baby all is well come on all is well

saal ke yaar gin 365 din
52 hi shaniwaar hai
kar calendar ko flush chhod de saare rush
din jawani ke bas char hai
worldwide yahi prachar hona chahiye
hufte mein char shanivar hone chahiye
hufte mein char shanivar hone chahiye", , , ,14,2015
Nachan Farrate Maar Ke,"Kanika Kapoor, Meet Bros",Meet Bros,Kumaar,All Is Well (2015),"Sonakshi Sinha, Abhishek Bachchan","Dance Songs, Pop Songs",http://www.youtube.com/embed/4dF1uxUTYZI,"vajda punjabiyan da dhol ve
dholki te cham cham rol ve
vajda punjabiyan da dhol ve
dholki te cham cham rol ve
de de mainu permissiona
nach mere kol-kol kol ve

paa ke kudiyon haar poore nau-lakh de
nachon mere naal desi dholak te
ho peg pee ke teriyan akhiyan da
main dollar waara lakhan je tu nachdi rave
main nachan main nachan
main nachan farrate maarke aaj tere naal function pe
main nachan farrate maarke aaj tere naal function pe
naa baitha main thak haar ke aaj tere naal function pe

ho peg pee ke teriyan akhiyan da
main dollar waara lakhan je tu nachdi rave
main nachaangi sharm utaar ke
main nachaangi sharm utaar ke aaj tere naal function pe
tu nache farrate maarke aaj mere naal function te

nach nach nach baby meeton ke naal
nach nach nach baby meeton ke
nach nach nach baby meeton ke naal
nach nach nach baby meeton ke

kajra jo aankh mein tune daala
khol de ye mere romance ka taala
kajra jo aankh mein tune daala
khol de ye mere romance ka taala
sajna ve sajna ve tere liye sajna ve
aaj toh mahaul hai mohabbat waala aaj camera nikal
selfie khicha tere naal je tu hansdi rave
main gaava main gaava main gaava words kamaal de
aaj tere naal function te main nachan farrate maarke
aaj tere naal function pe tu nache farrate maarke
aaj mere naal function te

kangna ye tere haathon mein nachda
chhan-chhan ki beat pe chham-chham vajda
kangna ye tere haathon mein nachda
chhan-chhan ki beat pe chham-chham vajda
man jaave man jaave maahi mera man jaave
tu soneya o mere naal hi jachda
kar doon sabko ignore
tu jo dekhe meri ore mainu takdi rave
main dikhava main dikhava main style dikhava star te
aaj tere naal function pe main nachan farrate maarke
aaj tere naal function pe naa baitha main thak haar ke
aaj tere naal function pe hoye hoye", , , ,15,2015
Tu Milade,Ankit Tiwari,Himesh Reshammiya,Mayur Puri,All Is Well (2015),"Abhishek Bachchan, Asin",Rock Songs,http://www.youtube.com/embed/_GgBhl3UIgY,"bekasi hai bebasi hai
bekaraar hai aarzoo
rabba mere tu rabba mere tu
zaraa sa tu aasra de
zaraa sukoon tu dilaa de
meri duaa ko tere karam se
mere khuda ab tu mila de tu milade
dard bhi de par dava de
arziyon ko hosla de
meri duaa ko tere karam se
mere khuda ab tu mila de tu milade

aashiyana har thikana mera tanha
raahton ka mill saka na ek lamha
tanhaai parchhai hoke aai mere rubaru
rabba mere tu rabba mere tu
soona jo dil hai phir basa de
jeene ki ab to koi wajah de
meri dua ko tere karam se
mere khuda ab tu mila de tu milade

boond bhar ki pyas meri tu hai dariya
mera hissa hoga kitna ek qatra
meri aahein teri raahein takti hain
aur kya kahoon
rabba mere tu rabba mere tu
mujhko bana de yaa mitaa de
banda tera hoon tu faisla de
meri dua ko tere karam se
mere khuda ab tu mila de tu milade", , , ,16,2015
Yolo,Sreeramchandra,Himesh Reshammiya,Kumaar,All Is Well (2015),"Abhishek Bachchan, Asin","Pop Songs, Playful Songs",http://www.youtube.com/embed/N1Jr3mkjXcQ,"one time jeena yaara life na mile dobaara
ego shigo cut kar mood zara set kar
tashan dikha jaa yeah gaddi kahin park kar
light phir dark kar music wusic on kar
switch off phone kar duniya bhula jaa
yo yolo you only live once
baby jeelo you only live once
yo yolo you only live once
baby jeelo you only live once

one time jeena yaara life na mile dobaara
ego shigo cut kar mood zara set kar
tashan dikha jaa yeah gaddi kahin park kar
light phir dark kar music wusic on kar
switch off phone kar duniya bhula jaa
yo yolo you only live once
baby jeelo you only live once
yo yolo you only live once
baby jeelo you only live once

aah billo das na
kehndi na nach nach ke aaya pasina
she make it twerk no ballerina
bas ik waari assi ai jeena
so music loud laao party vich ghum jaao
duniya nu bhul jaao aapni zindagi banaao
instagram meri le le photo
you only live once thats the motto

brand wale chasme laga ke soniye
baal waal set kar ke yeah all night hum jhumte rahe
fiqar yeh saari chhad ke mind zara cool kar
tensano ko bhul kar zindagi ko feel kar
dil wil heal kar dard mita jaa yeah

one time jeena yaara life na mile dobaara
ego shigo cut kar mood zara set kar
tashan dikha jaa yo yolo you only live once
baby jeelo you only live once
yo yolo you only live once
baby jeelo you only live once

dil control mein na rahe apne
left right udte phire yeah
tod de limit har ek cheez ki
hum na kisi se bhi dare non stop fun kar
dil jo kahe done kar kuchh na commit kar
dance floor hit kar jashn mana jaa yeah

one time jeena yaara life naa mile dobara
ego shigo cut kar mood zara set kar
tashan dikha jaa yo yolo you only live once
baby jeelo you only live once
yo yolo you only live once
baby jeelo you only live once

yo yolo you only live once
baby jeelo you only live once
yo yolo you only live once
baby jeelo you only live once", , , ,17,2015
Jeena Jeena,Atif Aslam,Sachin Jigar,"Priya Saraiya, Dinesh Vijan",Badlapur (2015),"Yaami Gautam, Varun Dhawan",Romantic Songs,http://www.youtube.com/embed/ziTHTlmPdhQ,"hmm hmm
dehlij pe mere dil ki jo rakhe hai tune kadam
tere naam pe meri zindagi likh di mere humdum
haa seekha maine jeena jeena kaise jeena
haa seekha maine jeena mere humdum
na seekha kabhi jeena jeena kaise jeena
na seekha jeena tere bina humdum

dehlij pe mere dil ki jo rakhe hai tune kadam
tere naam pe meri zindagi likh di mere humdum
haa sikha maine jeena jeena kaise jeena
haa sikha maine jeena mere humdum
na sikha kabhi jeena jeena kaise jeena
na sikha jeena tere bina humdum

hmm hmm
sacchi si hai ye taarife dil se jo maine kari hain
sacchi si hai ye taarife dil se jo maine kari hain
jo tu mila to saji hain duniya meri humdum
o aasma mila zameen ko meri aadhe aadhe pure hai hum
tere naam pe meri zindagi likh di mere humdum
haa seekha maine jeena jeena kaise jeena
haa seekha maine jeena mere humdum
na seekha kabhi jeena jeena kaise jeena
na seekha jeena tere bina humdum
hmm hmm hmm hmmm hmm hmm", , , ,18,2015
Jee Karda (Chalni Karde Seena Mera),Divya Kumar,Sachin Jigar,"Priya Saraiya, Dinesh Vijan",Badlapur (2015),Varun Dhawan,Playful Songs,http://www.youtube.com/embed/VAJK04HOLd0,"chalni kar de sina mera
chalni kar de sina mera chalni kar de sina mera
daag de saari goliya 
ni ajj mera jee karda marjaneya
ni ajj mera jee karda marjaneya 
ni mera jee karda marjaneya ni aaj mera jee karda

mushkil kar de jeena mera
mushkil kar de jeena mera mushqil kar de jeena mera
haste haste mit janeya 
ni ajj mera jee karda marjaneya 
ni aaj mera jee karda marjaneya 
ni mera jee karda marjaneya ni aaj mera jee karda

rabba mere mujhe ghar pe tere kadi bula teri chaukhat pe
de de aur jo dard ho baaki
rula mujhe rajj rajj ha aaj mera jee karda
ki ajj mera jee karda
ke aaj mera jee karda jee karda jee karda
ho ik waari deedar ko tere
ik waari deedar ko tere ik waari deedar ko tere
lakhwari main katt janiya 
ni ajj mera jee karda marjaneya 
ni ajj mera jee karda marjaneya 
ni mera jee karda marjaneya ni aaj mera jee karda

le lu balaaye balaaye teri de doon duaaye duaaye
le ja le ja tu abki baari saanse ab hai hari
ni ajj mera jee karda marjaneya 
ni aaj mera jee karda marjaneya 
ni mera jee karda marjaneya ni aaj mera jee karda
chhalni karde sina mera mushqil karde jeena mera
chalni kar de sina mera", , , ,19,2015
"Judaai, Chadariya Jhini Re Jhini","Arijit Singh, Rekha Bhardwaj",Sachin Jigar,Priya Saraiya,Badlapur (2015),"Yaami Gautam, Varun Dhawan",Sad Songs,http://www.youtube.com/embed/f7dd7aojpUY,"ranjhan dhundan main chaleya ranjhan mileya na ae
jigraa vicho agan laga ke rabba lakira vich likh di judaai

kho gaya gum ho gaya waqt se churaya tha jo apna banaya tha
ho tera woh mera saath nibhaya tha jo apna banaya tha
chadariya jhini re jhini chadariya jhini re jhini
aankhe bhini ye bhini ye bhini
yaade jhini re jhini re jhini
chadariya jhini re jhini chadariya jhini re jhini
aankhe bhini ye bhini ye bhini
yaade jhini re jhini re jhini 

aisa bhi kya milna saath hoke tanha
aisi kyu sazaa humne hai payi ranjhana ve
phir se mujhe jina tujhpe hai marna
phir se dil ne di hai ye duhai saajnaa ve
lakiro pe kyu likh di kyu judaai

gair sa hua khud se bhi na koi mera
dard se kar le chal yari dil ye keh raha
kholu jo baahe bas gam ye simat rahe hai
aankho ke aage lamhe ye kyu ghat rahe hai
jaane kaise koi sehta judaaiya
chadariya jhini re jhini chadariya jhini re jhini
aankhe bhini ye bhini ye bhini
yaade jhini re jhini re jhini
chadariya jhini re jhini chadariya jhini re jhini
aankhe bhini ye bhini ye bhini
yaade jhini re jhini re jhini 
ranjhan dhudhan main chaleya ranjhan mileya na ae
jigraa vicho agan laga ke rabba lakira vich likh di judaai", , , ,20,2015
Jeena Jeena (Remix),Atif Aslam,Sachin Jigar,"Dinesh Vijan, Priya Saraiya",Badlapur (2015),"Varun Dhawan, Yaami Gautam","Romantic Songs, Remix Songs",http://www.youtube.com/embed/VWFbfP3rsCk,"hmm hmm hmm hmmm hmm hmm hmm hmmm
dehlij pe mere dil ki jo rakhe hai tune kadam
tere naam pe meri zindagi likh di mere humdum
ha sikha maine jina 
ha sikha maine jina jina kaise jina
ha sikha maine jina mere humdum
na sikha kabhi jina jina kaise jina
na sikha jina tere bina humdum
ha sikha maine jina 
ha sikha maine ha sikha maine ha sikha maine 

hmm hmm hmm hmmm hmm hmm hmm hmmm
sacchi si hai ye taarife dil se jo maine kari hai
sacchi si hai ye taarife dil se jo maine kari hai
jo tu mila to saji hain duniya meri humdum
o aasma mila zameen ko meri aadhe aadhe pure hai hum
tere naam pe meri zindagi likh di mere humdum
ha sikha maine jina jina kaise jina
ha sikha maine jina mere humdum
na sikha kabhi jina jina kaise jina
na sikha jina tere bina humdum
ha sikha maine jina ha sikha maine jina 
hmm hmm hmm hmmm hmm hmm hmm hmmm", , , ,21,2015
"Jee Karda, Chalni Karde Seena Mera (Remix)",Divya Kumar,Sachin Jigar,"Priya Saraiya, Dinesh Vijan",Badlapur (2015),"Yaami Gautam, Huma Qureshi, Varun Dhawan","Remix Songs, Pop Songs",http://www.youtube.com/embed/ZpD-8rQygU8,"ni ajj mera jee karda marjaneya
ni ajj mera jee karda marjaneya 

chalni kar de sina mera
chalni kar de sina mera chalni kar de sina mera
daag de saari goliya 
ni ajj mera jee karda marjaneya
ni ajj mera jee karda marjaneya 
ni mera jee karda marjaneya ni ajj mera jee karda

le lu balaaye teri de doon duaaye tujhe
ye dil mai tujhpe haari
kya karu main tere bina reh ke
leja mujhe tu ab ki baari
ni ajj mera jee karda marjaneya 
ni ajj mera jee karda marjaneya 
ni mera jee karda marjaneya ni ajj mera jee karda

ik waari deedar ko tere
ik waari deedar ko tere ik waari deedar ko tere
lakhwari main katt janiya 
ni ajj mera jee karda marjaneya 
ni ajj mera jee karda marjaneya 
ni mera jee karda marjaneya ni ajj mera jee karda", , , ,22,2015
"Jee Karda, Chalni Karde Seena Mera (Rock Version)",Divya Kumar,Sachin Jigar,"Dinesh Vijan, Priya Saraiya",Badlapur (2015),Varun Dhawan,Pop Songs,http://www.youtube.com/embed/SG9ZWql8A9k,"ni mera ji karda marjaneya ni ajj mera jee karda marjaneya
ni mera ji karda marjaneya ni ajj mera jee karda marjaneya

chalni kar de seena mera
chalni kar de seena mera chalni kar de seena mera
daag de saari goliyan ni ajj mera ni ajj mera 
ni ajj mera jee karda marjaneya 
ni aaj mera jee karda marjaneya 
ni mera jee karda marjaneya ni aaj mera jee karda

mushqil kar de jina mera
mushqil kar de jina mera mushqil kar de jina mera
hanste hanste mit jaaneya 
ni mera mera jee karda marjaneya 
ni aaj mera jee karda marjaneya 
ni mera jee karda marjaneya ni aaj mera jee karda

le lu balaye saari de du duaye tujhe 
dil ye mera main tujhpe haari 
kya karu jee ke tere bina main leja mujhe tu ab ki baari 
rabba mere mujhe ghar pe tere kadi bula teri chaukhat pe
de de aur jo dard ho baaki
rula mujhe rajj rajj ke ha aaj mera jee karda
ki ajj mera jee karda
ki ajj mera jee karda jee karda jee karda
ho ik waari deedar ko tere
ik waari deedar ko tere ik waari deedar ko tere
lakhwari katt jaaniya 
ni ajj mera jee karda marjaneya 
ni aaj mera jee karda marjaneya 
ni mera jee karda marjaneya ni aaj mera jee karda

le loon balaaye saari de du duaye tujhe 
dil ye mera main tujhpe haari 
kya karu jee ke tere bina main leja mujhe tu ab ki baari 
chhalni karde seena mera mushqil karde jina mera
chalni kar de seena mera", , , ,23,2015
Sone Ka Paani,Priya Saraiya,Sachin Jigar,"Priya Saraiya, Dinesh Vijan",Badlapur (2015),"Huma Qureshi, Varun Dhawan",,http://www.youtube.com/embed/IncjrYrzbBc,"haay haay haay daiya haay..

sone ka paani chadha ke piya
hui gori jawaani
resham se mere badan ki piya
saari duniya diwaani
o meri khataa kya hai bataa
meri khataa kya hai bataa
baali umar mein jo ho gayi siyani

haay haay haay daiya haay..

sone ka paani chadha ke piya
huyi gori jawaani..

haay haay haay daiya haay...

o husn ye motiyo mein tola jahaan ne
mujhko rijhaane kiye laakhon bahaane
o husn ye motiyo mein tola jahaan ne
mujhko rijhaane kiye laakhon bahaane

kali si main bhanware hazaar piyaa
kali si main bhanware hazaar piyaa
baali umar mein kar gayi thodi nadaani

haay haay haay daiya haay...", , , ,24,2015
Badla Badla,"Vishal Dadlani, Jasleen Kaur Royal, Suraj Jagan, Priya Saraiya",Sachin Jigar,"Priya Saraiya, Dinesh Vijan",Badlapur (2015),"Varun Dhawan, Huma Qureshi, Yaami Gautam, Nawazuddin Siddiqui",Pop Songs,http://www.youtube.com/embed/x_OVEve7hM8,"aye rooh-e-raqeeb tu
    hai maut ke kareeb tu
    aye rooh-e-raqeeb tu
    maut ke kareeb tu
    sun le kafir hoon teri khatir

    badla badla main badla badla
    dil badla hai mera khuda
    sab badla badla jab badla badla
    khud badla hai mera khuda

    badla badla main badla badla
    dil badla hai mera khuda
    sab badla badla jab badla badla
    khud badla hai mera khuda

    khurdure se seene mein
    tera kya kaam hai
    suna hai pare duniya ke
    bada aaram hai
    oh khurdure se seene mein
    tera kya kaam hai
    ho suna hai pare duniya ke
    bada aaram hai

    aye mere raqeeb tu
    hai maut ke kareeb tu
    aye mere raqeeb tu
    maut ke kareeb tu
    sun le kafir hoon teri khatir

    badla badla main badla badla
    dil badla hai mera khuda
    sab badla badla jab badla badla
    khud badla hai mera khuda.", , , ,25,2015
Badlapur - Mashup,"Priya Saraiya, Suraj Jagan, Jasleen Kaur Royal, Vishal Dadlani, Arijit Singh, Rekha Bhardwaj, Atif Aslam, Divya Kumar",Sachin Jigar,"Priya Saraiya, Dinesh Vijan",Badlapur (2015),"Divya Dutta, Nawazuddin Siddiqui, Yaami Gautam, Huma Qureshi, Varun Dhawan",,http://www.youtube.com/embed/HoFphiWwaXQ, , , , ,26,2015
Deewani Mastani,Shreya Ghoshal,Sanjay Leela Bhansali,"Siddharth, Garima, Nasir Faraaz, Ganesh Chandanshive",Bajirao Mastani (2015),Deepika Padukone,,http://www.youtube.com/embed/zRtPUIumXcY,"navatunni aali apsara
navatunni aali apsara
aashi sundara saaj sazpunna
aali aali aali aali ho aali
jaisa maathi maanla gajra
dokyecha nazra theel tichyauvar aali aali

duniya chi pyari tu aaga naari harnigey
aaga raani sundaraa ha ha ha ha
aali ho aali aali ho aali aali o aali

nazar jo teri laagi main deewani ho gayi
deewani haan deewani deewani ho gayi
mashur mere ishq ki kahaani ho gayi
jo jag ne na maani toh maine bhi thaani
kahaan thi main dekho kahaan chali aayi
kehte hain ye deewani mastani ho gayi

mashur mere ishq ki ye kahani ho gayi
jo jag ne na maani toh maine bhi thaani
kahaan thi main dekho kahaan chali aayi
kehte hain ye deewani mastani ho gayi
deewani haan deewani deewani ho gayi

zakham aisa tune lagaya
deewani deewani deewani deewani ho gayi
marham aisa tune lagaya
ruhaani ruhaani ruhaani ruhaani ho gayi
pehchaan mere ishq ki ab toh
pehchaan mere ishq ki ab toh
rawaani rawaani rawaani rawaani ho gayi

ho mashur mere ishq ki kahani ho gayi
kehte hai yeh deewani mastani ho gayi
haan deewani haan deewani deewani ho gayi
mashur mere ishq ki kahani ho gayi
jo jag ne na maani toh maine bhi thaani
kahaan thi main dekho kahaan chali aayi

kehte hain ye deewani mastani ho gayi
deewani haan deewani deewani ho gayi

sab noor noor sa bikhra hai
ek tu hi khayalon mein utra hai
bas jhoom jhoom jhoom jhoom jaata hai dil
tu mastani hai tu deewani hai
paakeza hasti hain teri tu noorani hai
sab noor noor sa bikhra hai
ek tu hi khayaalon mein utra hai", , , ,27,2015
Pinga,"Vaishali Made, Shreya Ghoshal",Sanjay Leela Bhansali,"Siddharth, Garima",Bajirao Mastani (2015),Deepika Padukone,,http://www.youtube.com/embed/xz-Vac75to4,"inga ga pori pinga ga pori
pinga ga pori pinga
mala pingyani maala bholavli raat
ghalavli pori pinga

latpat latpat kamar daamini adhar ragini ho
he latpat latpat kamar daamini
adhar ragini nirdhar aayi kaise saji dhaji
dekho mere piya ki sanwari jiya se banwari
mere angna mein dekho aaj khila hai chaand

ke baaje dhun jham-jham jhamak jha
to nache mann cham-cham chamak chha
ke baaje dhun jham-jham jhamak jha
to nache mann cham-cham chamak chha

he latpat latpat kamar daamini
adhar ragini nirdhar aayi kaise saji dhaji
dekho mere piya ki sanwari jiya se banwari
mere angna mein dekho aaj khila hai chaand
ke baaje dhun jham-jham jhamak jha
to nache mann cham-cham chamak chha
ke baaje dhun jham-jham jhamak jha
to nache mann cham-cham chamak chha

inga ga pori pinga ga pori
pinga ga pori pinga 
inga ga pori pinga ga pori
pinga ga pori pinga 

mere jiya mein utaari
tune paini piya ki kataari
haan tu jaane ye duniyadaari
main to hoon bas mohabbat ki maari
jo peer teri hai so peer meri
are dono ki maang laage
sooni aadhi aadhi naa

ke baaje dhun jham jham jhamak jhaa
to naache mann cham cham chamak chaa
ke baaje dhun jham jham jhamak jhaa
to nache mann cham cham chamak chaa

he latpat latpat kamar daamini
adhar ragini nirdhar aayi kaise saji dhaji
dekho mere piya ki sanwari jiya se banwari
mere angna mein dekho aaj khila hai chaand

ke baaje dhun jham jham jhamak jhaa
to naache mann cham cham chamak chaa
ke baaje dhun jham jham jhamak jhaa
to nache mann cham cham chamak chaa

inga ga pori pinga ga pori
pinga ga pori pinga
inga ga pori pinga ga pori
pinga ga pori pinga
inga ga pori pinga ga pori
pinga ga pori pinga
inga ga pori pinga ga pori
pinga ga pori pinga", , , ,28,2015
Malhari,Vishal Dadlani,Sanjay Leela Bhansali,Prashant Ingole,Bajirao Mastani (2015),,,http://www.youtube.com/embed/CMYQ4gNG8vY,"bajne de dhadak dhadak
dhol taashe thadak thadak
bhandara jhidak jhidak malhari
khadak tadak bhadak jhaali
chatak matak fatak jhaali
dushman ki dekho jo waat laauli
arre bajne de dhadak dhadak
dhol taashe thadak thadak
bhandara jhidak jhidak malhari
khadak tadak bhadak jhaali
chatak matak fatak jhaali
dushman ki dekho jo waat laauli
bajne de dhadak dhadak
dhol taashe thadak thadak
bhandara jhidak jhidak malhari
khadak tadak bhadak jhaali
chatak matak fatak jhaali
dushman ki dekho jo waat laauli

dheere dheere badhi chali badhi chali
hai jo thi chingari choti chingari
bhari bhari bhari bhari bhari bhari
hai mann ki almari aaj almari
hui satrangi saali satrangi
hui satrangi thi jo ye raat kaali
ae khadak tadak bhadak jhaali
chatak matak fatak jhaali
dushman ki dekho jo waat laauli

chaka chaka chaka chaka
chaka chaka chaund
apni basti re jhaali basti re
rapa rapa rapa rapa rapa rapa rap
saare masti me doobe masti me
badi attrangi hui attrangi
badi attrangi apni ye jeet jhaali
ae kadak tadak bhadak jhaali
chatak matak fatak jhaali
dushman ki dekho jo waat laauli

bajne de dhadak dhadak
dhol taashe thadak thadak
bhandara jhidak jhidak malhari
khadak thadak phadak jhaali
chatak matak fatak jhaali
dushman ki dekho jo waat laauli
bajne de dhadak dhadak
dhol taashe thadak thadak
bhandara jhidak jhidak malhari
khadak thadak phadak jhaali
chatak matak fatak jhaali
dushman ki dekho jo waat laauli", , , ,29,2015
Aayat,Arijit Singh,Sanjay Leela Bhansali,"A. M. Turaz, Nasir Faraaz",Bajirao Mastani (2015),"Deepika Padukone, Priyanka Chopra, Ranveer Singh",,http://www.youtube.com/embed/CMYQ4gNG8vY,"tujhe yaad kar liya hai
tujhe yaad kar liya hai
aayat ki tarah
kaayam tu ho gayi hai
kaayam tu ho gayi hai
rivayat ki tarah
tujhe yaad kar liya hai
marne talak rahegi
marne talak rahegi
tu aadat ki tarah

tujhe yaad kar liya hai
o tujhe yaad kar liya hai
aayat ki tarah

ye teri aur meri
mohabbat hayat hai
har lamha isme jeena
muqaddar ki baat hai

kehti hai ishq duniya jise
kehti hai ishq duniya jise
meri jaan-e-mann
iss ek lafz mein hi
chhupi qaaynaat hai

mere dil ki rahto ka tu
zariya ban gayi hai
teri ishq ki mere dil mein
kayi eid mann gayi hai
tera zikr ho raha hai
tera zikr ho raha hai
ibaadat ki tarah

tujhe yaad kar liya hai
o tujhe yaad kar liya hai
aayat ki tarah", , , ,30,2015
Mohe Rang Do Laal,"Shreya Ghoshal, Birju Maharaj",Sanjay Leela Bhansali,"Siddharth, Garima",Bajirao Mastani (2015),,,http://www.youtube.com/embed/CMYQ4gNG8vY,"mohe rang do laal
mohe rang do laal
nand ke laal laal
chhedo nahi bas rang do laal
mohe rang do laal

dekhu dekhu tujhko main hoke nihaal
dekhu dekhu tujhko main hoke nihaal
chhu lo kora mora kaanch sa tann
nain bhar kya rahe nihaar
mohe rang do laal
nand ke laal laal
chhedo naahi bas rang do laal
mohe rang do laal

marodi kalaai mori
marodi kalaai mori
haan kalaai mori
haan kalaai marodi kalaai mori
churri chatkai ittrai
toh chori se garwa lagai

hari ye chunariya
jo jhatke se chheeni
hari ye chunariya
jo jhatke se chheeni
main toh rangi hari hari ke rang
laaj se gulaabi gaal

mohe rang do laal
nand ke laal laal
chhedo nahi bas rang do laal
mohe rang do laal
mohe rang do laal", , , ,31,2015
